material_id,formula,atom_index,element,component,ref,pred,residual,abs_residual
mp-3998,La4O16Ta4,15,O,yy,5.3706,-2.70441628,-8.07501628,8.07501628
mp-21489,O12Pb4Rb8,2,Rb,yy,9.14781,1.07511282,-8.07269718,8.07269718
mp-21489,O12Pb4Rb8,3,Rb,yy,9.14781,1.07511282,-8.07269718,8.07269718
mp-21489,O12Pb4Rb8,6,Rb,yy,9.14781,1.07511723,-8.07269277,8.07269277
mp-21489,O12Pb4Rb8,7,Rb,yy,9.14781,1.07512164,-8.072688359999999,8.072688359999999
mp-3998,La4O16Ta4,22,O,yy,5.3674,-2.70442295,-8.07182295,8.07182295
mp-3998,La4O16Ta4,14,O,yy,5.3674,-2.70442152,-8.07182152,8.07182152
mp-21489,O12Pb4Rb8,4,Rb,yy,9.14646,1.0751133,-8.0713467,8.0713467
mp-21489,O12Pb4Rb8,5,Rb,yy,9.14646,1.07511425,-8.071345749999999,8.071345749999999
mp-21489,O12Pb4Rb8,1,Rb,yy,9.14646,1.07511544,-8.07134456,8.07134456
mp-21489,O12Pb4Rb8,0,Rb,yy,9.14646,1.07511604,-8.07134396,8.07134396
mp-9900,Ag8Ge4S12,16,S,xx,6.76674,-1.26700163,-8.03374163,8.03374163
mp-9900,Ag8Ge4S12,17,S,xx,6.76674,-1.26700068,-8.033740680000001,8.033740680000001
mp-9900,Ag8Ge4S12,23,S,xx,6.76674,-1.26699519,-8.03373519,8.03373519
mp-9900,Ag8Ge4S12,22,S,xx,6.76674,-1.26699471,-8.033734710000001,8.033734710000001
mp-768230,O16Sm4Ta4,11,O,yy,5.36723,-2.63972807,-8.00695807,8.00695807
mp-768230,O16Sm4Ta4,19,O,yy,5.36723,-2.63972354,-8.00695354,8.00695354
mp-768230,O16Sm4Ta4,12,O,yy,5.36134,-2.63972521,-8.00106521,8.00106521
mp-768230,O16Sm4Ta4,20,O,yy,5.36134,-2.63972282,-8.00106282,8.00106282
mp-768230,O16Sm4Ta4,10,O,yy,5.36956,-2.61438107,-7.98394107,7.98394107
mp-768230,O16Sm4Ta4,18,O,yy,5.36956,-2.61437654,-7.98393654,7.98393654
mp-768230,O16Sm4Ta4,21,O,yy,5.36623,-2.6143775,-7.9806075,7.9806075
mp-768230,O16Sm4Ta4,13,O,yy,5.36623,-2.61437511,-7.98060511,7.98060511
mp-756156,O12Rb8Zr4,1,Rb,yy,9.14717,1.17853165,-7.968638349999999,7.968638349999999
mp-756156,O12Rb8Zr4,0,Rb,yy,9.14717,1.17853296,-7.968637039999999,7.968637039999999
mp-756156,O12Rb8Zr4,4,Rb,yy,9.14717,1.17853296,-7.968637039999999,7.968637039999999
mp-756156,O12Rb8Zr4,5,Rb,yy,9.14717,1.17853498,-7.968635019999999,7.968635019999999
mp-756156,O12Rb8Zr4,2,Rb,yy,9.1465,1.17852879,-7.96797121,7.96797121
mp-756156,O12Rb8Zr4,3,Rb,yy,9.1465,1.17853057,-7.96796943,7.96796943
mp-756156,O12Rb8Zr4,6,Rb,yy,9.1465,1.17853165,-7.96796835,7.96796835
mp-756156,O12Rb8Zr4,7,Rb,yy,9.1465,1.17853785,-7.96796215,7.96796215
mp-9672,K4Ni2P4,5,Ni,xx,6.51428,-1.36885977,-7.8831397700000005,7.8831397700000005
mp-21489,O12Pb4Rb8,3,Rb,xx,9.14801,1.28769529,-7.860314709999999,7.860314709999999
mp-21489,O12Pb4Rb8,0,Rb,xx,9.14801,1.28769588,-7.860314119999999,7.860314119999999
mp-21489,O12Pb4Rb8,7,Rb,xx,9.14801,1.2876972,-7.860312799999999,7.860312799999999
mp-21489,O12Pb4Rb8,4,Rb,xx,9.14801,1.28769732,-7.86031268,7.86031268
mp-21489,O12Pb4Rb8,5,Rb,xx,9.14626,1.28769553,-7.85856447,7.85856447
mp-21489,O12Pb4Rb8,2,Rb,xx,9.14626,1.28769636,-7.85856364,7.85856364
mp-21489,O12Pb4Rb8,1,Rb,xx,9.14626,1.28769636,-7.85856364,7.85856364
mp-21489,O12Pb4Rb8,6,Rb,xx,9.14626,1.2876966,-7.8585633999999995,7.8585633999999995
mp-9672,K4Ni2P4,4,Ni,xx,6.4761,-1.36885309,-7.84495309,7.84495309
mp-756156,O12Rb8Zr4,7,Rb,xx,9.14785,1.31036294,-7.83748706,7.83748706
mp-756156,O12Rb8Zr4,4,Rb,xx,9.14785,1.31036294,-7.83748706,7.83748706
mp-756156,O12Rb8Zr4,3,Rb,xx,9.14785,1.31036472,-7.83748528,7.83748528
mp-756156,O12Rb8Zr4,0,Rb,xx,9.14785,1.31036687,-7.83748313,7.83748313
mp-756156,O12Rb8Zr4,5,Rb,xx,9.14583,1.31036258,-7.8354674200000005,7.8354674200000005
mp-756156,O12Rb8Zr4,6,Rb,xx,9.14583,1.31036508,-7.83546492,7.83546492
mp-756156,O12Rb8Zr4,1,Rb,xx,9.14583,1.3103652,-7.8354648000000005,7.8354648000000005
mp-756156,O12Rb8Zr4,2,Rb,xx,9.14583,1.3103658,-7.8354642000000005,7.8354642000000005
mp-21489,O12Pb4Rb8,13,O,xx,5.40689,-2.42293406,-7.82982406,7.82982406
mp-21489,O12Pb4Rb8,19,O,xx,5.40689,-2.42292929,-7.82981929,7.82981929
mp-21489,O12Pb4Rb8,18,O,xx,5.40184,-2.42293167,-7.8247716700000005,7.8247716700000005
mp-21489,O12Pb4Rb8,12,O,xx,5.40184,-2.42293,-7.82477,7.82477
mp-1030245,Ca54N72Re18,55,Re,yy,10.67534,2.92315817,-7.7521818300000005,7.7521818300000005
mp-1030245,Ca54N72Re18,58,Re,yy,10.67448,2.92316198,-7.751318020000001,7.751318020000001
mp-9900,Ag8Ge4S12,18,S,yy,6.82677,-0.9088943,-7.7356643,7.7356643
mp-9900,Ag8Ge4S12,19,S,yy,6.82677,-0.90889353,-7.73566353,7.73566353
mp-9900,Ag8Ge4S12,13,S,yy,6.82677,-0.90889299,-7.73566299,7.73566299
mp-9900,Ag8Ge4S12,12,S,yy,6.82677,-0.90889168,-7.73566168,7.73566168
mp-756156,O12Rb8Zr4,16,O,yy,5.37565,-2.33180666,-7.70745666,7.70745666
mp-756156,O12Rb8Zr4,17,O,yy,5.37565,-2.33180594,-7.707455940000001,7.707455940000001
mp-756156,O12Rb8Zr4,23,O,yy,5.37565,-2.33180523,-7.707455230000001,7.707455230000001
mp-756156,O12Rb8Zr4,22,O,yy,5.37565,-2.33180356,-7.70745356,7.70745356
mp-756156,O12Rb8Zr4,13,O,yy,5.37454,-2.33180571,-7.706345709999999,7.706345709999999
mp-756156,O12Rb8Zr4,19,O,yy,5.37454,-2.33180356,-7.70634356,7.70634356
mp-756156,O12Rb8Zr4,12,O,yy,5.37453,-2.33180714,-7.7063371400000005,7.7063371400000005
mp-756156,O12Rb8Zr4,18,O,yy,5.37453,-2.33180523,-7.7063352300000005,7.7063352300000005
mp-19885,Ga4In4S12,8,S,yy,6.82924,-0.86818707,-7.697427070000001,7.697427070000001
mp-19885,Ga4In4S12,14,S,yy,6.82924,-0.86817038,-7.697410380000001,7.697410380000001
mp-19885,Ga4In4S12,9,S,yy,6.82921,-0.86816353,-7.69737353,7.69737353
mp-19885,Ga4In4S12,15,S,yy,6.82921,-0.8681553,-7.6973652999999995,7.6973652999999995
mp-20337,O6Pb2Zr2,8,O,zz,5.37806,-2.31838822,-7.69644822,7.69644822
mp-20337,O6Pb2Zr2,4,O,zz,5.37806,-2.31838703,-7.69644703,7.69644703
mp-20337,O6Pb2Zr2,7,O,zz,5.37806,-2.31838608,-7.696446079999999,7.696446079999999
mp-20337,O6Pb2Zr2,5,O,zz,5.37806,-2.31838417,-7.6964441699999995,7.6964441699999995
mp-19885,Ga4In4S12,10,S,yy,6.83014,-0.83581948,-7.66595948,7.66595948
mp-19885,Ga4In4S12,17,S,yy,6.83014,-0.83580446,-7.66594446,7.66594446
mp-19885,Ga4In4S12,11,S,yy,6.83014,-0.83580029,-7.66594029,7.66594029
mp-19885,Ga4In4S12,16,S,yy,6.83014,-0.83576429,-7.66590429,7.66590429
mp-754826,Cs2O4Sc2,5,O,zz,5.50795,-2.14851117,-7.65646117,7.65646117
mp-13445,As4Pt2Rb4,9,Pt,xx,6.89198,-0.75538254,-7.6473625400000005,7.6473625400000005
mp-13445,As4Pt2Rb4,8,Pt,xx,6.86008,-0.75538385,-7.61546385,7.61546385
mp-768223,Ce4Cs8O12,13,O,yy,5.3904,-2.21086812,-7.60126812,7.60126812
mp-768223,Ce4Cs8O12,19,O,yy,5.3904,-2.2108655,-7.6012655,7.6012655
mp-768223,Ce4Cs8O12,18,O,yy,5.3904,-2.21086502,-7.60126502,7.60126502
mp-768223,Ce4Cs8O12,12,O,yy,5.3904,-2.21086049,-7.60126049,7.60126049
mp-768223,Ce4Cs8O12,22,O,yy,5.3897,-2.21086454,-7.600564540000001,7.600564540000001
mp-768223,Ce4Cs8O12,23,O,yy,5.3897,-2.21086192,-7.6005619200000005,7.6005619200000005
mp-768223,Ce4Cs8O12,16,O,yy,5.3897,-2.21086168,-7.60056168,7.60056168
mp-768223,Ce4Cs8O12,17,O,yy,5.3897,-2.21086168,-7.60056168,7.60056168
mp-754826,Cs2O4Sc2,4,O,zz,5.37658,-2.14850855,-7.5250885499999995,7.5250885499999995
mp-754826,Cs2O4Sc2,7,O,zz,5.37198,-2.14850879,-7.52048879,7.52048879
mp-866229,Ca2HgSn,2,Sn,xx,-9.10523,-1.6865108,7.418719200000001,7.418719200000001
mp-866229,Ca2HgSn,2,Sn,yy,-9.10522,-1.6865108,7.4187091999999994,7.4187091999999994
mp-866229,Ca2HgSn,2,Sn,zz,-9.10483,-1.68651068,7.41831932,7.41831932
mp-754826,Cs2O4Sc2,6,O,zz,5.24061,-2.14851117,-7.38912117,7.38912117
mp-1029863,K30N38Re14,39,Re,zz,-2.28884,5.05097008,7.3398100799999995,7.3398100799999995
mp-859876,Ge8N8O4,11,N,yy,4.77847,-2.54787254,-7.326342540000001,7.326342540000001
mp-859876,Ge8N8O4,15,N,yy,4.77847,-2.5478363,-7.326306300000001,7.326306300000001
mp-859876,Ge8N8O4,12,N,yy,4.77844,-2.5478611,-7.3263011,7.3263011
mp-859876,Ge8N8O4,8,N,yy,4.77844,-2.54784203,-7.32628203,7.32628203
mp-29889,Cl4PdTl2,1,Tl,yy,7.90386,0.58301234,-7.32084766,7.32084766
mp-29889,Cl4PdTl2,0,Tl,zz,7.90386,0.58301443,-7.3208455699999995,7.3208455699999995
mp-1029863,K30N38Re14,38,Re,zz,-2.2662,5.05103874,7.3172387400000005,7.3172387400000005
mp-1029965,K30N38Os14,34,Os,xx,-3.9193,3.34075594,7.26005594,7.26005594
mp-21489,O12Pb4Rb8,17,O,yy,5.40264,-1.80401778,-7.20665778,7.20665778
mp-21489,O12Pb4Rb8,20,O,yy,5.40264,-1.80401754,-7.20665754,7.20665754
mp-21489,O12Pb4Rb8,14,O,yy,5.40264,-1.80401742,-7.20665742,7.20665742
mp-21489,O12Pb4Rb8,23,O,yy,5.40264,-1.80401635,-7.206656349999999,7.206656349999999
mp-21489,O12Pb4Rb8,15,O,yy,5.40131,-1.80401778,-7.205327779999999,7.205327779999999
mp-21489,O12Pb4Rb8,16,O,yy,5.40131,-1.80401754,-7.20532754,7.20532754
mp-21489,O12Pb4Rb8,21,O,yy,5.40131,-1.80401623,-7.20532623,7.20532623
mp-21489,O12Pb4Rb8,22,O,yy,5.40131,-1.80401587,-7.205325869999999,7.205325869999999
mp-1029965,K30N38Os14,35,Os,xx,-3.81928,3.34074545,7.16002545,7.16002545
mp-560088,Cs4F10Li6,11,F,xx,5.72209,-1.42501068,-7.147100679999999,7.147100679999999
mp-560088,Cs4F10Li6,16,F,xx,5.72209,-1.4250102,-7.1471002,7.1471002
mp-560088,Cs4F10Li6,11,F,zz,5.72209,-1.41890848,-7.1409984799999995,7.1409984799999995
mp-560088,Cs4F10Li6,16,F,zz,5.72209,-1.4189055,-7.1409955,7.1409955
mp-859876,Ge8N8O4,18,O,yy,5.36121,-1.76844621,-7.12965621,7.12965621
mp-859876,Ge8N8O4,16,O,yy,5.36121,-1.76844537,-7.12965537,7.12965537
mp-859876,Ge8N8O4,17,O,yy,5.3612,-1.76844931,-7.1296493100000005,7.1296493100000005
mp-859876,Ge8N8O4,19,O,yy,5.3612,-1.76844871,-7.12964871,7.12964871
mp-560088,Cs4F10Li6,12,F,xx,5.72285,-1.38642848,-7.10927848,7.10927848
mp-560088,Cs4F10Li6,17,F,xx,5.72285,-1.38642728,-7.109277280000001,7.109277280000001
mp-1029313,N2Na2Ru2,2,Ru,xx,-5.87169,1.21704602,7.08873602,7.08873602
mp-1029313,N2Na2Ru2,3,Ru,xx,-5.87169,1.21701622,7.088706220000001,7.088706220000001
mp-1029313,N2Na2Ru2,2,Ru,yy,-5.8716,1.21701896,7.08861896,7.08861896
mp-1029313,N2Na2Ru2,3,Ru,yy,-5.8704,1.2170068,7.0874068,7.0874068
mp-866105,Ca2HgPb,3,Pb,xx,-8.43274,-1.43562961,6.997110390000001,6.997110390000001
mp-866105,Ca2HgPb,3,Pb,yy,-8.43106,-1.43562937,6.99543063,6.99543063
mp-866105,Ca2HgPb,3,Pb,zz,-8.43018,-1.43562961,6.994550390000001,6.994550390000001
mp-560088,Cs4F10Li6,12,F,zz,5.72285,-1.2679857,-6.9908357,6.9908357
mp-560088,Cs4F10Li6,17,F,zz,5.72285,-1.26798141,-6.99083141,6.99083141
mp-555321,Ba4F16Ni4,13,F,yy,5.71817,-1.22860694,-6.9467769399999995,6.9467769399999995
mp-555321,Ba4F16Ni4,21,F,yy,5.71817,-1.22860539,-6.94677539,6.94677539
mp-555321,Ba4F16Ni4,12,F,yy,5.71792,-1.22860694,-6.94652694,6.94652694
mp-555321,Ba4F16Ni4,20,F,yy,5.71792,-1.22860658,-6.9465265800000005,6.9465265800000005
mp-20337,O6Pb2Zr2,9,O,xx,5.37232,-1.52322531,-6.89554531,6.89554531
mp-20337,O6Pb2Zr2,6,O,xx,5.37232,-1.52322066,-6.89554066,6.89554066
mp-21489,O12Pb4Rb8,20,O,xx,5.40211,-1.47046614,-6.8725761400000005,6.8725761400000005
mp-21489,O12Pb4Rb8,22,O,xx,5.40211,-1.47046447,-6.87257447,6.87257447
mp-21489,O12Pb4Rb8,16,O,xx,5.40211,-1.47046399,-6.87257399,6.87257399
mp-21489,O12Pb4Rb8,14,O,xx,5.40211,-1.47046351,-6.8725735100000005,6.8725735100000005
mp-21489,O12Pb4Rb8,21,O,xx,5.40184,-1.4704653,-6.8723053,6.8723053
mp-21489,O12Pb4Rb8,15,O,xx,5.40184,-1.47046423,-6.87230423,6.87230423
mp-21489,O12Pb4Rb8,23,O,xx,5.40184,-1.47046399,-6.87230399,6.87230399
mp-21489,O12Pb4Rb8,17,O,xx,5.40184,-1.47046399,-6.87230399,6.87230399
mp-768230,O16Sm4Ta4,0,Sm,yy,9.36346,2.4971931,-6.866266899999999,6.866266899999999
mp-768230,O16Sm4Ta4,2,Sm,yy,9.36346,2.49721432,-6.8662456800000005,6.8662456800000005
mp-768230,O16Sm4Ta4,1,Sm,yy,9.35934,2.49717855,-6.862161449999999,6.862161449999999
mp-768230,O16Sm4Ta4,3,Sm,yy,9.35934,2.49719,-6.86215,6.86215
mp-1029313,N2Na2Ru2,4,N,xx,4.95426,-1.89399588,-6.84825588,6.84825588
mp-1029313,N2Na2Ru2,5,N,xx,4.95426,-1.89399529,-6.84825529,6.84825529
mp-1029313,N2Na2Ru2,4,N,yy,4.95406,-1.89398503,-6.84804503,6.84804503
mp-1029313,N2Na2Ru2,5,N,yy,4.95306,-1.89397955,-6.84703955,6.84703955
mp-560088,Cs4F10Li6,13,F,zz,5.72048,-1.09148335,-6.81196335,6.81196335
mp-560088,Cs4F10Li6,18,F,zz,5.72048,-1.09146869,-6.81194869,6.81194869
mp-1029863,K30N38Re14,53,N,yy,1.26373,-5.53828001,-6.80201001,6.80201001
mp-1029863,K30N38Re14,52,N,yy,1.24123,-5.53830433,-6.77953433,6.77953433
mp-8147,As4K4Pd2,8,Pd,xx,5.80964,-0.95181209,-6.76145209,6.76145209
mp-1030245,Ca54N72Re18,90,N,yy,5.35692,-1.37268424,-6.72960424,6.72960424
mp-1030245,Ca54N72Re18,93,N,yy,5.35242,-1.37268209,-6.72510209,6.72510209
mp-756156,O12Rb8Zr4,10,Zr,yy,9.67034,2.95879364,-6.71154636,6.71154636
mp-756156,O12Rb8Zr4,11,Zr,yy,9.67034,2.95879412,-6.711545879999999,6.711545879999999
mp-756156,O12Rb8Zr4,8,Zr,yy,9.67034,2.95880079,-6.71153921,6.71153921
mp-756156,O12Rb8Zr4,9,Zr,yy,9.67034,2.95880127,-6.711538729999999,6.711538729999999
mp-8147,As4K4Pd2,9,Pd,xx,5.75886,-0.9518106,-6.7106706,6.7106706
mp-768223,Ce4Cs8O12,12,O,xx,5.42935,-1.27283633,-6.70218633,6.70218633
mp-768223,Ce4Cs8O12,17,O,xx,5.42935,-1.27283585,-6.70218585,6.70218585
mp-768223,Ce4Cs8O12,23,O,xx,5.42935,-1.27283525,-6.70218525,6.70218525
mp-768223,Ce4Cs8O12,18,O,xx,5.42935,-1.27283227,-6.702182270000001,6.702182270000001
mp-1021484,Ce3Se6,1,Ce,zz,9.32553,2.64444542,-6.68108458,6.68108458
mp-1021484,Ce3Se6,0,Ce,zz,9.32553,2.64444923,-6.68108077,6.68108077
mp-14791,As2Ge2Te5,8,As,yy,11.52278,4.84815025,-6.674629749999999,6.674629749999999
mp-555321,Ba4F16Ni4,11,F,yy,5.71771,-0.95689356,-6.67460356,6.67460356
mp-555321,Ba4F16Ni4,19,F,yy,5.71771,-0.95689207,-6.674602070000001,6.674602070000001
mp-555321,Ba4F16Ni4,10,F,yy,5.71748,-0.95689535,-6.67437535,6.67437535
mp-555321,Ba4F16Ni4,18,F,yy,5.71748,-0.9568907,-6.6743707,6.6743707
mp-560088,Cs4F10Li6,19,F,zz,5.71628,-0.95751834,-6.67379834,6.67379834
mp-560088,Cs4F10Li6,14,F,zz,5.71628,-0.95750242,-6.67378242,6.67378242
mp-14791,As2Ge2Te5,8,As,xx,11.52002,4.84817696,-6.671843040000001,6.671843040000001
mp-14791,As2Ge2Te5,7,As,xx,11.52002,4.8482132,-6.671806800000001,6.671806800000001
mp-14791,As2Ge2Te5,7,As,yy,11.51714,4.84816885,-6.668971149999999,6.668971149999999
mp-560088,Cs4F10Li6,10,F,xx,5.71759,-0.9363963,-6.653986300000001,6.653986300000001
mp-560088,Cs4F10Li6,15,F,xx,5.71759,-0.93637937,-6.65396937,6.65396937
mp-560088,Cs4F10Li6,14,F,xx,5.71628,-0.91987264,-6.636152640000001,6.636152640000001
mp-560088,Cs4F10Li6,19,F,xx,5.71628,-0.91987014,-6.63615014,6.63615014
mp-768223,Ce4Cs8O12,19,O,xx,5.35075,-1.272843,-6.623593,6.623593
mp-768223,Ce4Cs8O12,16,O,xx,5.35075,-1.27284288,-6.6235928799999995,6.6235928799999995
mp-768223,Ce4Cs8O12,22,O,xx,5.35075,-1.27284193,-6.62359193,6.62359193
mp-768223,Ce4Cs8O12,13,O,xx,5.35075,-1.27284157,-6.623591569999999,6.623591569999999
mp-756156,O12Rb8Zr4,10,Zr,xx,9.67134,3.0536027,-6.617737300000001,6.617737300000001
mp-756156,O12Rb8Zr4,8,Zr,xx,9.67134,3.0536046,-6.617735400000001,6.617735400000001
mp-756156,O12Rb8Zr4,11,Zr,xx,9.66935,3.05360651,-6.61574349,6.61574349
mp-756156,O12Rb8Zr4,9,Zr,xx,9.66935,3.05360699,-6.615743009999999,6.615743009999999
mp-756156,O12Rb8Zr4,17,O,xx,5.39037,-1.20546436,-6.59583436,6.59583436
mp-756156,O12Rb8Zr4,12,O,xx,5.39037,-1.20546436,-6.59583436,6.59583436
mp-756156,O12Rb8Zr4,18,O,xx,5.39037,-1.20546412,-6.59583412,6.59583412
mp-756156,O12Rb8Zr4,23,O,xx,5.39037,-1.20546293,-6.59583293,6.59583293
mp-1027692,Mo4Se8,10,Se,zz,6.44745,-0.1444948,-6.5919448,6.5919448
mp-1027692,Mo4Se8,5,Se,zz,6.44745,-0.14449182,-6.59194182,6.59194182
mp-560088,Cs4F10Li6,15,F,zz,5.71759,-0.859429,-6.577019,6.577019
mp-560088,Cs4F10Li6,10,F,zz,5.71759,-0.85942209,-6.57701209,6.57701209
mp-756156,O12Rb8Zr4,16,O,xx,5.35981,-1.20546579,-6.56527579,6.56527579
mp-756156,O12Rb8Zr4,22,O,xx,5.35981,-1.20546544,-6.565275440000001,6.565275440000001
mp-756156,O12Rb8Zr4,19,O,xx,5.35981,-1.20546484,-6.565274840000001,6.565274840000001
mp-756156,O12Rb8Zr4,13,O,xx,5.35981,-1.2054646,-6.5652746,6.5652746
mp-1030245,Ca54N72Re18,6,Ca,xx,-4.74791,1.80793905,6.55584905,6.55584905
mp-1030245,Ca54N72Re18,9,Ca,xx,-4.74791,1.8079319,6.5558419,6.5558419
mp-14791,As2Ge2Te5,5,Te,xx,-8.83271,-2.2906425,6.5420675,6.5420675
mp-14791,As2Ge2Te5,5,Te,yy,-8.83257,-2.29059744,6.5419725600000005,6.5419725600000005
mp-768176,O16Ta4Tm4,16,O,yy,5.35354,-1.18618166,-6.53972166,6.53972166
mp-768176,O16Ta4Tm4,8,O,yy,5.35354,-1.18618035,-6.53972035,6.53972035
mp-768176,O16Ta4Tm4,15,O,yy,5.35323,-1.18618178,-6.53941178,6.53941178
mp-768176,O16Ta4Tm4,23,O,yy,5.35323,-1.18618178,-6.53941178,6.53941178
mp-8147,As4K4Pd2,0,K,xx,7.53062,0.99625683,-6.53436317,6.53436317
mp-8147,As4K4Pd2,1,K,xx,7.53062,0.99626255,-6.53435745,6.53435745
mp-753679,Nb2O8V2,6,O,xx,5.36647,-1.15298545,-6.51945545,6.51945545
mp-753679,Nb2O8V2,9,O,xx,5.36647,-1.15298498,-6.51945498,6.51945498
mp-753679,Nb2O8V2,5,O,xx,5.36647,-1.15298486,-6.51945486,6.51945486
mp-753679,Nb2O8V2,10,O,xx,5.36647,-1.15298212,-6.5194521199999995,6.5194521199999995
mp-768230,O16Sm4Ta4,15,O,yy,5.3561,-1.14288139,-6.49898139,6.49898139
mp-768230,O16Sm4Ta4,23,O,yy,5.3561,-1.14287472,-6.49897472,6.49897472
mp-768230,O16Sm4Ta4,8,O,yy,5.35571,-1.1428709,-6.4985809,6.4985809
mp-768230,O16Sm4Ta4,16,O,yy,5.35571,-1.14287043,-6.4985804300000005,6.4985804300000005
mp-753679,Nb2O8V2,8,O,yy,5.36457,-1.12088358,-6.48545358,6.48545358
mp-753679,Nb2O8V2,4,O,yy,5.36457,-1.1208818,-6.4854518,6.4854518
mp-753679,Nb2O8V2,7,O,yy,5.36457,-1.1208818,-6.4854518,6.4854518
mp-753679,Nb2O8V2,11,O,yy,5.36457,-1.12088072,-6.485450719999999,6.485450719999999
mp-542496,Ag32Ca12N2,45,N,xx,-9.58269,-3.10921097,6.47347903,6.47347903
mp-542496,Ag32Ca12N2,44,N,xx,-9.58269,-3.10921192,6.47347808,6.47347808
mp-542496,Ag32Ca12N2,45,N,zz,-9.58268,-3.10921144,6.47346856,6.47346856
mp-542496,Ag32Ca12N2,44,N,zz,-9.58268,-3.1092124,6.473467599999999,6.473467599999999
mp-542496,Ag32Ca12N2,45,N,yy,-9.58238,-3.10921144,6.47316856,6.47316856
mp-542496,Ag32Ca12N2,44,N,yy,-9.58238,-3.10921288,6.473167120000001,6.473167120000001
mp-560088,Cs4F10Li6,13,F,xx,5.72048,-0.74708164,-6.4675616400000004,6.4675616400000004
mp-560088,Cs4F10Li6,18,F,xx,5.72048,-0.74708122,-6.46756122,6.46756122
mp-1029619,Ba12N48Re24,17,Re,yy,-2.92292,3.53619051,6.45911051,6.45911051
mp-1029619,Ba12N48Re24,28,Re,yy,-2.92292,3.53618717,6.459107169999999,6.459107169999999
mp-1029619,Ba12N48Re24,31,Re,yy,-2.92292,3.53618336,6.45910336,6.45910336
mp-1029619,Ba12N48Re24,18,Re,yy,-2.92292,3.53617239,6.45909239,6.45909239
mp-1029619,Ba12N48Re24,13,Re,xx,-2.92289,3.53619409,6.45908409,6.45908409
mp-1029619,Ba12N48Re24,14,Re,xx,-2.92289,3.53619337,6.45908337,6.45908337
mp-1029619,Ba12N48Re24,27,Re,xx,-2.92289,3.53617907,6.45906907,6.45906907
mp-1029619,Ba12N48Re24,24,Re,xx,-2.92289,3.53617477,6.45906477,6.45906477
mp-1029619,Ba12N48Re24,21,Re,zz,-2.92285,3.53619003,6.459040030000001,6.459040030000001
mp-1029619,Ba12N48Re24,22,Re,zz,-2.92285,3.5361836,6.4590336,6.4590336
mp-1029619,Ba12N48Re24,32,Re,zz,-2.92285,3.53618097,6.459030970000001,6.459030970000001
mp-1029619,Ba12N48Re24,35,Re,zz,-2.92285,3.5361774,6.4590274,6.4590274
mp-8147,As4K4Pd2,3,K,xx,7.53485,1.10591161,-6.42893839,6.42893839
mp-8147,As4K4Pd2,2,K,xx,7.53485,1.10591364,-6.42893636,6.42893636
mp-768305,HfO4Sr2,3,O,yy,1.71425,-4.69962883,-6.41387883,6.41387883
mp-1029863,K30N38Re14,34,Re,zz,-1.1363,5.27240896,6.40870896,6.40870896
mp-859876,Ge8N8O4,9,N,yy,4.77652,-1.62912905,-6.405649049999999,6.405649049999999
mp-859876,Ge8N8O4,10,N,yy,4.77651,-1.62913597,-6.40564597,6.40564597
mp-859876,Ge8N8O4,13,N,yy,4.77652,-1.629125,-6.405645,6.405645
mp-859876,Ge8N8O4,14,N,yy,4.77651,-1.62912107,-6.40563107,6.40563107
mp-13445,As4Pt2Rb4,7,As,xx,5.78841,-0.59607095,-6.3844809499999995,6.3844809499999995
mp-13445,As4Pt2Rb4,5,As,xx,5.78841,-0.59607011,-6.38448011,6.38448011
mp-13445,As4Pt2Rb4,6,As,xx,5.78841,-0.59606838,-6.38447838,6.38447838
mp-13445,As4Pt2Rb4,4,As,xx,5.78841,-0.59606564,-6.38447564,6.38447564
mp-28452,Fe48N16W48,109,N,xx,1.24253,-5.14055634,-6.38308634,6.38308634
mp-28452,Fe48N16W48,108,N,xx,1.24253,-5.14055634,-6.38308634,6.38308634
mp-28452,Fe48N16W48,110,N,xx,1.24253,-5.14055443,-6.38308443,6.38308443
mp-28452,Fe48N16W48,97,N,xx,1.24253,-5.14055443,-6.38308443,6.38308443
mp-28452,Fe48N16W48,105,N,xx,1.24253,-5.14055347,-6.383083470000001,6.383083470000001
mp-28452,Fe48N16W48,107,N,xx,1.24253,-5.140553,-6.383082999999999,6.383082999999999
mp-28452,Fe48N16W48,111,N,xx,1.24253,-5.14055252,-6.38308252,6.38308252
mp-28452,Fe48N16W48,106,N,xx,1.24253,-5.14055252,-6.38308252,6.38308252
mp-28452,Fe48N16W48,99,N,xx,1.24253,-5.14055061,-6.38308061,6.38308061
mp-28452,Fe48N16W48,104,N,xx,1.24253,-5.14055061,-6.38308061,6.38308061
mp-28452,Fe48N16W48,102,N,xx,1.24253,-5.14054966,-6.38307966,6.38307966
mp-28452,Fe48N16W48,96,N,xx,1.24253,-5.14054918,-6.383079179999999,6.383079179999999
mp-28452,Fe48N16W48,103,N,xx,1.24253,-5.14054823,-6.383078230000001,6.383078230000001
mp-28452,Fe48N16W48,98,N,xx,1.24253,-5.14054775,-6.38307775,6.38307775
mp-28452,Fe48N16W48,101,N,xx,1.24253,-5.1405468,-6.3830767999999996,6.3830767999999996
mp-28452,Fe48N16W48,100,N,xx,1.24253,-5.14054298,-6.38307298,6.38307298
mp-28452,Fe48N16W48,111,N,yy,1.24143,-5.14056587,-6.38199587,6.38199587
