formula,mp_source_index,mp_material_id,mp_dielectric_task_id,mp_nsites,matbench_index,matbench_n,matbench_nsites
Li3YN2,2859,mp-1029592,mp-1119179,96,648,2.442198190155747,48
Li4Al3Ge3BrO12,2609,mp-554733,mp-1117857,46,4677,1.630251821038701,46
Li4Al3Ge3ClO12,2608,mp-556886,mp-1117785,46,4699,1.612166864812697,46
Li4Al3Si3ClO12,2610,mp-23648,mp-1117706,46,1759,1.560350922068494,46
Li4CO4,2819,mp-551740,mp-1117528,18,2208,1.5486993467638148,9
Li4CuF7,2746,mp-759877,mp-1119734,48,1307,1.557654647218054,12
Li4Ga3Si3BrO12,2607,mp-556649,mp-1117835,46,2918,1.6322374214555915,46
Li4Ga3Si3ClO12,2606,mp-554203,mp-1117772,46,1720,1.6146900631390535,46
Li4TaN3,2856,mp-30129,mp-1118648,64,3046,2.2789887377226474,64
Li4WO5,2800,mp-690542,mp-1119660,20,4005,2.030898323402725,10
Li5(FeO2)4,2724,mp-754802,mp-1117626,51,4288,2.171828338827296,17
Li5BiO5,2825,mp-29365,mp-1115164,22,1959,2.0043079437385196,11
Li5Cu(PO4)2,2731,mp-26311,mp-1118023,32,3032,1.664784170195444,32
Li5P(S2Cl)2,2810,mp-1040450,mp-1115630,12,4626,1.953545409420188,12
Li5ReN4,2848,mp-3838,mp-1118672,20,1779,2.0884277180054216,20
Li5ReO6,2812,mp-554540,mp-1116462,36,3028,2.1262402655077866,36
Li6CrN4,2873,mp-1029498,mp-1120104,22,838,2.3603287906560815,22
Li6MnS4,2875,mp-756490,mp-1141528,22,1811,2.0774182702664863,22
Li6MoN4,2871,mp-8804,mp-1118799,22,1159,2.2570044306558197,22
Li6PS5Br,2829,mp-985591,mp-1117151,52,4187,1.917450129729586,13
Li6PS5Cl,2828,mp-985592,mp-1117323,52,2840,1.8777201601942706,13
Li6PS5I,2830,mp-985582,mp-1116905,52,4363,1.9817895952900741,13
Li6VCl8,2808,mp-29250,mp-1140740,15,1521,1.7501428513124364,15
Li6WN4,2870,mp-3503,mp-1118657,22,2085,2.1924268136777867,22
Li7BiN4,2878,mp-1029517,mp-1118983,96,2383,2.47459592661105,96
Li7CuO4,2879,mp-780217,mp-1118268,24,2212,1.8795041899394638,24
Li7MnN4,2882,mp-5515,mp-1118724,96,428,2.5724535629109684,96
Li7NbN4,2881,mp-14827,mp-1118559,96,3123,2.2478211672639796,96
Li7SbN4,2877,mp-1029522,mp-1118991,96,3212,2.2145602272234557,96
Li7TaN4,2883,mp-14753,mp-1118545,96,3254,2.198604557440923,96
Li7TaO6,2855,mp-28891,mp-1117806,42,2302,1.858145311863415,42
Li7VN4,2880,mp-4604,mp-1118690,96,1732,2.2600982279538213,96
Li8GeO6,2868,mp-28548,mp-1117893,30,3623,1.7091521289809175,30
LiAgF2,2647,mp-758604,mp-1119730,16,2602,1.6504383256173698,8
LiAgF2,2648,mp-1176792,mp-1540308,12,4285,1.9356461453478526,4
LiAgF2,2649,mp-752927,mp-1140928,8,925,1.8302387883135356,8
LiAgF2,2650,mp-753277,mp-1119693,8,778,1.7123831346985405,8
LiAl(Si2O5)2,2479,mp-6442,mp-1117680,32,2556,1.5271128532844802,32
LiAl5O8,2483,mp-530399,mp-1117741,56,965,1.7777693888690962,56
LiAlB2O5,2521,mp-557104,mp-1140486,36,2243,1.5506987672174266,36
LiAlGe,2761,mp-5920,mp-1119563,12,1659,4.069957002229881,3
LiAlO2,2687,mp-8001,mp-1141888,4,4553,1.758407992095877,4
LiAlO2,2688,mp-3427,mp-1117022,16,4317,1.6528749700647858,16
LiAlSe2,2690,mp-7117,mp-1117005,16,2039,2.2250579018683236,16
LiAlSi,2762,mp-3161,mp-1141796,3,3282,3.9436518609025266,3
LiAlSiO4,2561,mp-6327,mp-1117382,21,1610,1.54349570780096,21
LiAlTe2,2691,mp-4586,mp-1141812,8,3209,2.478838437655829,8
LiAs,2845,mp-7943,mp-1142183,16,71,3.9303519774527405,16
LiAs(HO2)2,2534,mp-23894,mp-1140538,32,982,1.5783707844905561,32
LiAsF6,2533,mp-9144,mp-1142075,8,175,1.4155093311908904,8
LiBC,2739,mp-9244,mp-1142136,6,4697,3.4158839753910466,6
LiBF4,2586,mp-12403,mp-1140281,18,893,1.2880051759730375,18
LiBeAs,2765,mp-9562,mp-1141066,6,54,3.0382326002683424,6
LiBeP,2764,mp-9915,mp-1142267,6,395,2.8765712228276215,6
LiBeSb,2766,mp-9575,mp-1119923,6,3073,3.6395706706515143,6
LiBiF6,2537,mp-27419,mp-1140309,8,1322,1.562583331102744,8
LiBr,2837,mp-976280,mp-1116633,4,2854,1.6521690793216908,4
LiBr,2838,mp-23259,mp-1139992,2,4528,1.9227584351655234,2
LiCaAlF6,2528,mp-6134,mp-1140481,18,2921,1.4247806848775073,18
LiCaAs,2779,mp-961684,mp-1141599,3,4151,2.577353034930729,3
LiCaN,2777,mp-31468,mp-1118869,12,4321,2.438733551114868,12
LiCaPO4,2572,mp-16804,mp-1115874,42,939,1.6581097671746763,42
LiCdPO4,2554,mp-556786,mp-1117936,28,657,1.7427019251725178,28
LiCl,2836,mp-22905,mp-1139982,2,4576,1.7854971296533293,2
LiClO4,2580,mp-30301,mp-1141739,24,4482,1.5238110119040351,24
LiCoPO4,2548,mp-26989,mp-1117977,28,517,1.6791650703052792,28
LiCoS2,2658,mp-753946,mp-1116668,4,1522,4.1506143948833705,4
LiCrO2,2675,mp-762454,mp-1116801,16,1256,2.25347413268195,8
LiCrO2,2676,mp-18793,mp-1140795,4,4627,2.148335790016697,4
LiCrO2,2677,mp-753227,mp-1115299,8,4095,2.126782703208462,8
LiCrP2O7,2494,mp-27035,mp-1115151,22,1437,1.8353147777243375,11
LiCrS2,2678,mp-4226,mp-1141624,4,1991,3.1997597305631134,4
LiCuO2,2655,mp-9158,mp-1141162,4,174,2.866867396073055,4
LiCuS,2748,mp-753371,mp-1117063,24,4447,2.1496834650710794,12
LiF,2833,mp-1138,mp-1539882,2,4602,1.4543039572249332,2
LiFe2(ClO)2,2552,mp-755254,mp-1119819,7,2904,2.016695233957443,7
LiFeAs2O7,2491,mp-18878,mp-1115217,22,2511,1.9911811402615616,11
LiFeF4,2594,mp-756849,mp-1141291,6,3593,1.5663331382701973,6
LiFeO2,2661,mp-18782,mp-1142213,8,849,2.311773273620328,8
LiFeP2O7,2490,mp-26181,mp-1115147,22,66,1.8668244873760003,11
LiFeSiO4,2551,mp-752925,mp-1119752,14,3082,1.8064795413547683,7
LiGa5O8,2482,mp-28146,mp-1118199,56,1514,2.023872772681129,56
LiGaAs2O7,2492,mp-545346,mp-1115024,22,2332,1.892008016191616,11
LiGaBr4,2595,mp-28326,mp-1140119,24,3943,1.7397317800933187,24
LiGaO2,2663,mp-5854,mp-1117014,16,4354,1.823549652006584,16
LiGaS2,2664,mp-3647,mp-1117004,16,4617,2.2013402735606324,16
LiGaSe2,2665,mp-11582,mp-1116990,16,2360,2.4021452218104273,16
LiGaSi,2752,mp-11390,mp-1115134,12,3083,4.65718573818996,3
LiGaTe2,2666,mp-5048,mp-1140006,8,3157,2.7304694346088794,8
LiGe2N3,2589,mp-1020059,mp-1119152,24,3781,2.281686949021126,24
LiGeBO4,2545,mp-8873,mp-1119904,14,3288,1.7350370793348098,7
LiH,2843,mp-23703,mp-1540325,2,4629,2.248777445635767,2
LiH2IO,2614,mp-1180504,mp-1539054,10,1819,1.8278899492766696,10
LiH4SNO4,2488,mp-557560,mp-1117710,44,3405,1.5074491699556574,44
LiH6BrO7,2481,mp-23985,mp-1141689,30,1371,1.5597008260133314,30
LiH6ClO7,2480,mp-23797,mp-1140453,30,1276,1.492201952373301,30
LiHO,2735,mp-23856,mp-1116684,6,1906,1.5068853086195158,6
LiHO,2735,mp-23856,mp-1116684,6,1924,1.4968638325957822,6
LiHS,2737,mp-37747,mp-1117589,24,2960,1.7540196692169674,24
LiHSeO3,2584,mp-23843,mp-1142021,24,4695,1.642558979154173,24
LiHf2N3,2602,mp-1029331,mp-1119045,24,3203,2.885796250603982,12
LiI,2839,mp-570935,mp-1141848,4,2910,1.7744232865920053,4
LiI,2840,mp-22899,mp-1140880,2,3363,2.0273134932713734,2
LiIO3,2612,mp-22955,mp-1141479,10,365,1.897450394608513,10
LiIO3,2613,mp-22994,mp-1116091,20,2909,1.8060427274384552,20
LiInP2O7,2493,mp-8491,mp-1117414,22,3161,1.6434984027981285,22
LiInSe2,2668,mp-20187,mp-1141797,8,1377,2.4285076350164796,8
LiInSe2,2669,mp-20310,mp-1117048,16,2911,2.4002476955514407,16
LiInTe2,2670,mp-20782,mp-1142117,8,1096,2.6795377710841595,8
LiLuO2,2705,mp-754605,mp-1116721,16,3928,1.9243003923504256,8
LiMg4V3O12,2478,mp-559155,mp-1117950,80,221,1.9263904069528588,40
LiMgBi,2775,mp-570213,mp-1141843,3,857,3.6064636418519442,3
LiMgH3,2623,mp-23736,mp-1141174,10,3938,1.9846254054606856,10
LiMgN,2771,mp-37906,mp-1141869,3,1970,2.259551725453523,12
LiMgP,2772,mp-36111,mp-1142231,3,1953,2.637788657189958,3
LiMn4(PO4)3,2477,mp-585189,mp-1118003,80,673,1.7894874498954538,40
LiMnF3,2619,mp-754676,mp-1115260,10,1571,1.5123728596700794,10
LiMnGaF6,2523,mp-504460,mp-1117827,27,3146,1.5019459599688163,27
LiMnP2O7,2496,mp-27031,mp-1115250,22,1094,1.9762737664605075,11
LiMnPO4,2563,mp-26057,mp-1117911,28,3178,1.6193096265590057,28
LiMnPO4,2564,mp-860939,mp-1118110,21,4746,1.5475493530094577,21
LiMnPO4,2565,mp-753011,mp-1119793,14,2073,1.6213445037992387,7
LiMnPO4,2566,mp-753382,mp-1115230,14,2628,1.646856500528608,7
LiMoP2O7,2489,mp-26293,mp-1115144,22,1747,1.7681971043975837,11
LiN3,2642,mp-2659,mp-1140904,4,3655,1.6621271511784796,4
LiNbN2,2693,mp-1029903,mp-1118909,16,233,3.0773463676789232,16
LiNbO2,2692,mp-3924,mp-1140636,8,1613,2.9489777889974027,8
LiNbO3,2618,mp-552588,mp-1116841,30,1388,2.601542298970624,10
LiNbO3,2618,mp-552588,mp-1116841,30,3435,2.410878124957004,10
LiNbS2,2694,mp-7936,mp-1141268,8,701,3.464969889239056,8
LiNbWO6,2522,mp-32244,mp-1117279,18,2949,2.3112576662933972,18
LiNbZnO4,2562,mp-18037,mp-1118031,28,1670,2.1444212894547254,28
LiNdTi2O6,2511,mp-756581,mp-1118232,20,2807,2.5424510483652054,20
LiNi4(PO4)3,2476,mp-26511,mp-1117946,80,2063,1.840861573647876,40
LiP,2844,mp-9588,mp-1142164,16,265,3.288211266529773,16
LiP5,2585,mp-2412,mp-1116110,24,181,3.2536674691799714,24
LiPF6,2532,mp-9143,mp-1140576,8,176,1.36906293987124,8
LiPN2,2644,mp-3524,mp-1140677,8,357,2.0585636578287563,8
LiSO3F,2581,mp-7744,mp-1141217,12,4306,1.4074800176221447,12
LiSbF6,2535,mp-3980,mp-1141390,8,1628,1.4160979250523094,8
LiScO2,2702,mp-5840,mp-1140470,8,4345,2.06315801624596,8
LiScP2O7,2498,mp-10517,mp-1117419,22,635,1.6701481970172587,22
LiSiBO4,2547,mp-8874,mp-1119905,14,2518,1.6440255472467575,7
LiSiNO,2652,mp-6015,mp-1117029,16,552,1.8308711951782226,16
LiSn2N3,2590,mp-1029294,mp-1119047,24,3204,2.6645975305850595,12
LiSnCl3,2616,mp-998591,mp-1116751,30,2895,1.9433026012435677,10
LiTa2CuO6,2510,mp-755367,mp-1119715,30,4125,2.7197367519669977,10
LiTaO3,2621,mp-3666,mp-1140245,10,4046,2.2893958446260463,10
LiTiPCO7,2497,mp-25418,mp-1117634,22,4569,1.7427499342514214,22
LiTmO2,2706,mp-754237,mp-1116720,16,807,1.9356482979439564,8
LiUO3,2622,mp-8007,mp-1119870,30,1058,2.3526397230912046,10
LiVBO4,2558,mp-754909,mp-1119817,14,4069,1.9681865595855828,7
LiVF3,2617,mp-752764,mp-1140181,10,2626,1.52367352146055,10
LiVN2,2684,mp-1029932,mp-1118888,16,860,3.1170839471103973,16
LiVO2,2683,mp-19340,mp-1140806,4,3575,2.190977027112176,4
LiVP2O7,2495,mp-26251,mp-1116813,22,1079,1.8241449138340593,11
LiY3WO8,2485,mp-756622,mp-1119824,13,2837,1.9832801953665884,13
LiYF4,2603,mp-3700,mp-1142158,12,2964,1.5214028581859798,12
LiYSe2,2708,mp-37879,mp-1140547,8,1530,2.6530735038774558,8
LiYSe2,2709,mp-15794,mp-1140557,4,3723,2.6062664228099726,4
LiZnAs,2758,mp-9124,mp-1140689,3,4155,3.5584592171331697,3
LiZnN,2755,mp-7575,mp-1140767,3,1421,2.7960613369523895,3
LiZnP,2756,mp-10182,mp-1141992,3,3506,3.1540298032834118,12
LiZnP,2757,mp-961698,mp-1117058,12,3070,3.460322094834528,3
LiZnPO4,2556,mp-559934,mp-1117783,28,2760,1.6337831353436518,28
LiZnPS4,2557,mp-11175,mp-1115135,14,4721,2.181369447541307,7
LiZnSb,2759,mp-9919,mp-1119930,6,1424,4.307759162255941,6
LiZr2N3,2601,mp-1029297,mp-1119044,24,768,3.0435652887143174,12
Lu2(CN2)3,1952,mp-568116,mp-1119529,33,2304,1.9364735990970874,11
Lu2Cu2O5,1955,mp-15335,mp-1115832,36,655,2.358350200175255,36
Lu2Ge2O7,1953,mp-8346,mp-1117865,44,1301,1.9240281529471788,44
Lu3AlO6,1956,mp-768573,mp-1117510,40,2484,1.9649097519563927,20
LuGaO3,1954,mp-755792,mp-1117962,20,1225,2.1040287545563627,20
Mg(AlSe2)2,1818,mp-9479,mp-1140673,7,4096,2.324556947033133,7
Mg(BH4)2,1780,mp-571156,mp-1117420,22,2038,1.5394822722807389,22
Mg(BeN)2,1844,mp-11917,mp-1142001,5,3547,2.1691804904156773,5
Mg(GaO2)2,1809,mp-38951,mp-1116879,28,243,1.977507353547221,14
Mg(HO)2,1833,mp-30247,mp-1141078,5,2946,1.6148271321311114,5
Mg(HO)2,1833,mp-30247,mp-1141078,5,4143,1.6077331868192557,5
Mg(InSe2)2,1810,mp-1001034,mp-1117061,28,2708,2.7908587686707946,14
Mg(ScS2)2,1821,mp-14307,mp-1141766,14,3596,2.5215074856125295,14
Mg2Al2Se5,1853,mp-29624,mp-1141462,9,216,2.417878339922559,9
Mg2B24C,1776,mp-568556,mp-1118200,54,630,2.845845392849021,54
Mg2FeH6,1852,mp-23804,mp-1142111,9,1265,2.3448335406449123,9
Mg2Ge,1915,mp-408,mp-1140335,3,1948,4.048456495999471,3
Mg2H2O3,1870,mp-30244,mp-1141005,7,2608,1.6701297354796876,7
Mg2H6Ru,1850,mp-697030,mp-1141357,9,4153,2.2993983995819414,9
Mg2NF,1902,mp-7589,mp-1140432,8,4342,1.9465471995304777,8
Mg2ReN3,1890,mp-1029627,mp-1119188,48,2087,3.2484830818911976,48
Mg2SbN3,1889,mp-1029378,mp-1118990,24,2985,2.377429984948733,12
Mg2Si,1916,mp-1367,mp-1142074,3,3383,3.9771849340959884,3
Mg2SiO4,1873,mp-2895,mp-1140130,28,478,1.7014699527173553,28
Mg2TaN3,1892,mp-1029442,mp-1119153,24,1145,2.2931774898598674,12
Mg3As2,1911,mp-7891,mp-1140342,5,567,3.359315406448186,5
Mg3B(OF)3,1877,mp-554542,mp-1140114,20,3616,1.5303594349041048,20
Mg3B7ClO13,1797,mp-23617,mp-1116104,48,1731,1.7113224905512856,48
Mg3BeAl8O16,1788,mp-17313,mp-1115896,56,296,1.7594908354407504,56
Mg3NF3,1896,mp-7604,mp-1140004,7,1850,1.6768121540590053,7
Mg3P2,1909,mp-2514,mp-1140023,40,3549,2.705365040063911,40
Mg3Sb2,1913,mp-2646,mp-1141284,5,3647,3.8472501001798074,5
Mg3SbN,1912,mp-1080847,mp-1118907,5,508,3.2797004333964472,20
Mg3Si2H4O9,1825,mp-23764,mp-1142015,18,2273,1.5908069231263369,18
Mg3Si2H4O9,1826,mp-24097,mp-1140882,36,1419,1.589339485446709,36
Mg4P6SN12,1830,mp-6137,mp-1117497,46,3576,1.9751184774590111,23
MgAgF3,1841,mp-998358,mp-1116688,5,3075,1.6509376860727873,5
MgAs4,1837,mp-7623,mp-1141484,20,281,3.7240658784004705,20
MgB4,1838,mp-365,mp-1141058,20,1443,3.407100429006068,20
MgBr2,1882,mp-30034,mp-1141642,3,1136,1.7397317800933187,3
MgCN2,1856,mp-9166,mp-1141581,4,2981,1.8286649046048187,4
MgCO3,1832,mp-5348,mp-1142217,10,1676,1.6632959247630321,10
MgCl2,1879,mp-570922,mp-1119550,3,1845,1.5592389169078613,3
MgCl2,1880,mp-570259,mp-1141957,3,2452,1.6233709783451777,3
MgCl2,1881,mp-23210,mp-1141295,3,1035,1.607859446593521,3
MgCrF6,1802,mp-554955,mp-1141269,8,4241,1.5868852090389827,8
MgF2,1878,mp-1249,mp-1140552,6,3378,1.4328293687665672,6
MgFeF4,1827,mp-1778883,mp-1117621,12,4700,1.535095081766288,12
MgGeN2,1857,mp-7798,mp-1118791,16,2216,2.241992268794282,16
MgGeO3,1839,mp-3759,mp-1140141,10,664,1.9153554935485593,10
MgGeP2,1858,mp-34903,mp-1141336,8,2324,3.0874924561311343,8
MgH12SO9,1775,mp-23887,mp-1141525,23,1330,1.5241391012602485,23
MgH2,1885,mp-23710,mp-1141386,6,3712,1.9875445487669787,6
MgH2,1886,mp-23711,mp-1141740,12,1239,2.0134547424762244,12
MgH2,1887,mp-569051,mp-1119534,12,4351,2.171032396503255,12
MgH2(SeO4)2,1777,mp-24546,mp-1141530,26,3828,1.63258486252119,26
MgH2SeO5,1790,mp-23966,mp-1141194,18,1365,1.6453976216502404,18
MgH4(ClO)2,1791,mp-24336,mp-1140977,9,4200,1.5699256882622696,9
MgI2,1883,mp-23205,mp-1141127,3,1030,1.9165942015286754,3
MgMn2O4,1820,mp-1041914,mp-1117102,28,4723,2.9420776672277027,14
MgO,1898,mp-549706,mp-1114735,4,3307,1.736477756839979,4
MgO,1899,mp-775808,mp-1119838,12,1895,1.7403484325463725,12
MgO,1900,mp-776911,mp-1115337,8,843,1.7425722366662435,8
MgO,1901,mp-1265,mp-1141747,8,3285,1.7911901071633913,2
MgP4,1836,mp-384,mp-1142281,10,4277,3.2071794461800853,10
MgPbF6,1796,mp-19734,mp-1140440,8,3884,1.5499462356307985,8
MgS,1903,mp-13032,mp-1114773,8,2282,2.0097676482618594,2
MgS,1904,mp-1315,mp-1141861,2,4630,2.3238617285261154,2
MgScGa,1893,mp-961665,mp-1117065,12,3029,6.670649893376208,3
MgSe,1905,mp-1018040,mp-1115475,4,2821,2.158016424187343,4
MgSe,1906,mp-13031,mp-1140064,2,1554,2.157275133125121,2
MgSiAs2,1863,mp-1016197,mp-1115466,8,3796,3.189110272996738,8
MgSiN2,1860,mp-15701,mp-1115108,16,1262,2.115017730422135,8
MgSiN2,1861,mp-3677,mp-1118663,16,1063,2.090972182183844,16
MgSiP2,1862,mp-2961,mp-1141278,8,1441,2.9335940982578577,8
MgSnN2,1859,mp-1029791,mp-1118955,16,2077,2.5174244113114237,16
MgTe,1907,mp-1039,mp-1114816,4,2181,2.3432169482714733,4
MgTe,1908,mp-13033,mp-1142259,2,3065,2.3464890794546642,2
MgTe2,1888,mp-2604,mp-1142066,12,3628,3.2293962283993585,12
MgTiO3,1849,mp-3771,mp-1140074,10,4121,2.1830635965694327,10
MgVO3,1842,mp-27186,mp-1140063,10,4149,1.8170094477831424,10
MgZrN2,1865,mp-1029536,mp-1118996,16,1007,2.6422860682875853,16
Mn(AlTe2)2,1555,mp-1025315,mp-1115596,7,1760,2.8586002985144088,7
Mn(AsO3)2,1535,mp-19409,mp-1141372,9,3173,2.021210940665675,9
Mn(GaS2)2,1548,mp-20025,mp-1115081,14,3396,2.463317816820774,7
Mn(GaSe2)2,1549,mp-20261,mp-1115076,14,1105,2.7818834746744274,7
Mn(SbO3)2,1536,mp-22576,mp-1118171,27,2359,2.131139366629972,27
Mn2ZnO4,1581,mp-1041901,mp-1117506,28,4681,3.1857533907486726,14
Mn3NiO8,1577,mp-775810,mp-1118410,48,404,2.919793999582847,48
Mn4Be3Ge3SO12,1557,mp-21616,mp-1118204,46,1810,1.8362399080730165,46
Mn4Be3Si3SO12,1558,mp-19314,mp-1117856,46,2495,1.7729813873811533,46
Mn4Be3Si3SeO12,1559,mp-18554,mp-1117984,46,394,1.7968305429282974,46
Mn4OF6,1590,mp-754215,mp-1118286,22,568,1.699909017173174,22
Mn5O8,1591,mp-18922,mp-1141347,13,3106,3.0611544663158132,13
MnAl2O4,1553,mp-755882,mp-1116881,56,1862,1.8653128423940035,14
MnBr2,1587,mp-28306,mp-1140457,3,2674,1.9133739833080359,3
MnBr2,1588,mp-569843,mp-1142093,3,2428,1.9748417658202326,3
MnBr2,1589,mp-571084,mp-1140584,12,2856,2.0104725812604367,12
MnCN2,1574,mp-12335,mp-1141675,4,16,2.3237190736690407,4
MnCO3,1561,mp-18814,mp-1141544,10,4181,1.7858001941240083,10
MnCl2,1586,mp-28233,mp-1141594,3,3879,1.7826945896603412,3
MnCu2GeS4,1541,mp-20474,mp-1116957,16,895,3.0769890044219093,16
MnCu2SiS4,1542,mp-12023,mp-1116964,16,4714,2.835042562878613,16
MnF2,1582,mp-560902,mp-1140971,6,2886,1.5338404958360783,6
MnF2,1583,mp-556585,mp-1142291,12,2091,1.5414279094398153,12
MnF3,1573,mp-764949,mp-1116729,8,1076,1.8697730873595013,8
MnGeN2,1575,mp-20692,mp-1117618,16,970,2.71209175115199,16
MnInBr3,1567,mp-28912,mp-1140182,20,1277,2.2909968718151204,20
MnO,1592,mp-19006,mp-1141044,4,4603,2.2120880043679096,4
MnO2,1584,mp-19326,mp-1140885,12,3814,3.183865575051811,12
MnO2,1585,mp-19395,mp-1140555,12,3384,2.9426745206178633,12
MnP2O7,1530,mp-26982,mp-1117297,20,661,2.2686490840733096,20
MnP4,1563,mp-487,mp-1140918,10,4031,4.412746688099526,10
MnPS3,1562,mp-8613,mp-1140718,10,4192,2.392524886669593,10
MnPtF6,1538,mp-557668,mp-1142052,8,2364,1.8435956715071935,8
MnSe,1593,mp-2293,mp-1114866,8,1372,2.636810573401129,2
MnSiN2,1578,mp-3606,mp-1116303,16,561,2.4154613775978007,16
MnSnF6,1540,mp-20096,mp-1141457,8,2499,1.4881220828054744,8
MnSnO3,1564,mp-20569,mp-1142097,10,3132,2.1468244766010387,10
MnSnO3,1565,mp-691106,mp-1119662,30,4129,2.2370179555232252,10
Mo(PO4)2,280,mp-26600,mp-1118247,44,1180,1.9045672299326513,44
MoBr3,285,mp-23312,mp-1140711,16,1091,2.123205124334434,16
MoF3,284,mp-557539,mp-1140222,8,2342,1.586372591795499,8
MoF6,281,mp-558836,mp-1141377,7,4563,1.3860802045095735,7
MoPbO4,283,mp-22169,mp-1140581,12,3857,2.263151227960182,12
MoS2,286,mp-1023924,mp-1115558,3,1848,2.1111606602372395,3
MoS2,287,mp-1434,mp-1142167,3,4244,3.1726727428673382,3
MoSe2,289,mp-1023934,mp-1115561,3,2619,2.227162843918993,3
MoSe2,290,mp-7581,mp-1141582,3,8,3.3691739838376953,3
MoWS4,282,mp-1023954,mp-1115566,6,3216,2.4956888811005387,6
N2,6,mp-12103,mp-1141703,2,3241,1.1865917579353087,2
N2,7,mp-672234,mp-1119630,4,1323,1.1814080582085091,4
N2,8,mp-999498,mp-1116632,8,4197,2.1607949925895324,4
NO2,4,mp-1771,mp-1140230,12,3738,1.4926486525636233,12
NO2,5,mp-2789,mp-1141218,18,3527,1.4919785521246616,18
Na10Be4Si4O17,3451,mp-555606,mp-1117817,35,1785,1.6043612436106773,35
Na15Cr7N19,3515,mp-1029705,mp-1119174,82,3471,2.8953254278808336,82
Na15Mo7N19,3514,mp-1029862,mp-1118878,82,3463,2.3394733737887825,82
Na15W7N19,3513,mp-1030704,mp-1118848,82,3023,2.211208191615314,82
Na2AgAs,3591,mp-8411,mp-1141849,8,3570,3.248785465370098,8
Na2AgSb,3592,mp-7392,mp-1140530,8,68,3.4746702481438385,8
Na2Al2Si3O10,3233,mp-1020141,mp-1115538,34,3543,1.5635079149144082,34
Na2AsAu,3583,mp-7773,mp-1141198,8,18,3.5748193427546107,8
Na2BeF4,3452,mp-3855,mp-1141069,28,471,1.334291322512941,28
Na2BeF4,3453,mp-3318,mp-1140362,28,2955,1.3300375934536588,28
Na2BeSiO4,3408,mp-560829,mp-1118021,64,1572,1.649506592893766,64
Na2CN2,3531,mp-541989,mp-1140743,5,3239,1.644786105648192,10
Na2Ca2(CO3)3,3250,mp-557391,mp-1117026,32,1840,1.5965164160341938,16
Na2CaSiO4,3427,mp-555342,mp-1118077,32,4444,1.6812718400068445,32
Na2CuAs,3597,mp-15685,mp-1141752,8,3708,3.222473170304987,8
Na2CuP,3596,mp-7639,mp-1140898,8,132,3.078148794323722,8
Na2FeNiF7,3315,mp-561395,mp-1117411,44,3810,1.4963708319352749,22
Na2GeF6,3349,mp-17297,mp-1117674,27,224,1.3672717359764388,27
Na2GeN2,3537,mp-1029851,mp-1118867,160,1335,2.227327471807113,160
Na2H4Pt,3441,mp-697096,mp-1141051,7,4098,1.857809821626889,7
Na2H6Pt,3348,mp-690785,mp-1142122,9,3022,1.7982669434764125,9
Na2HgO2,3538,mp-4961,mp-1141286,5,999,1.902222910176397,5
Na2LiBe2F7,3303,mp-12240,mp-1141486,24,3138,1.342681769196757,24
Na2MgAlF7,3321,mp-19931,mp-1117421,44,308,1.3771952173408908,22
Na2MgAlF7,3321,mp-19931,mp-1117421,44,2469,1.3766949553187156,22
Na2MgSiO4,3417,mp-6426,mp-1117828,32,2492,1.5874772439313896,32
Na2Mn2O3,3456,mp-558376,mp-1118375,28,2386,2.109023391683143,28
Na2O,3627,mp-776952,mp-1115248,9,1563,1.8630840918577305,9
Na2O,3628,mp-2352,mp-1140195,3,4594,1.8088670486016276,3
Na2O2,3569,mp-2340,mp-1141828,12,4227,1.5782796541382225,12
Na2PO3F,3443,mp-12159,mp-1117797,56,4534,1.4853846864252596,56
Na2PtSe2,3534,mp-14588,mp-1141113,10,2485,2.736645696224973,10
Na2S,3629,mp-648,mp-1142288,3,2676,1.8725205826335298,3
Na2SbF5,3367,mp-27936,mp-1117748,32,2987,1.4782844787117262,32
Na2Se,3630,mp-1266,mp-1141765,3,4235,1.9900586257796562,3
Na2Si2O5,3352,mp-554383,mp-1117756,36,1340,1.5451816505943026,36
Na2Sn2O3,3446,mp-761872,mp-1117462,28,3577,2.5308054053996334,14
Na2Te,3631,mp-2784,mp-1140020,3,4581,2.079102370414536,3
Na2ThF6,3355,mp-4829,mp-1114786,9,3101,1.5291569572807056,9
Na2TiSiO5,3354,mp-555976,mp-1116481,36,2657,1.8059603170243435,36
Na2TlSb,3601,mp-866132,mp-1142128,4,4164,5.920239944461704,4
Na2V(PO4)2,3274,mp-19329,mp-1118120,26,1363,1.6442475482724614,26
Na2Zn2O3,3450,mp-554845,mp-1116471,28,1746,2.017929549480523,28
Na2Zn2Si2O7,3273,mp-6507,mp-1117899,52,335,1.684915527061619,26
Na2ZnS2,3542,mp-8257,mp-1140987,10,4212,2.073214332061846,10
Na2ZnSiO4,3395,mp-17709,mp-1117969,32,725,1.6623926531759377,32
Na2ZrNi(P2O7)2,3204,mp-18984,mp-1115953,22,1971,1.720021802187403,22
Na3AsS3,3549,mp-5830,mp-1118064,28,2123,2.11148739044305,28
Na3AsSe3,3550,mp-8686,mp-1118229,28,4462,2.314664770544538,28
Na3BN2,3586,mp-28630,mp-1118618,24,2655,1.8145353858954272,24
Na3Ca3AlAs4,3431,mp-15572,mp-1117395,22,937,2.882288327006858,22
